,g,pattern,membership
15393,PHF10,5,0.8272800892491177
15394,PHF19,10,0.9353878917276035
15395,PHF2,7,0.9997769045310619
15396,PHF21B,6,0.9994290962343714
15397,PHF24,12,0.7085123938078484
15398,PHF3,4,0.9270652463913629
15399,PHF7,8,0.6014705511771994
15400,PHIP,5,0.9999927042677026
15401,PHLDA1,6,0.999824982829361
15402,PHOSPHO1,1,0.9957066998246773
15403,"PHOSPHO2-KLHL23,KLHL23",9,0.9873795678012182
15404,PHPT1,0,0.9781081489847682
15405,PHYH,10,0.9810860852277342
15406,PHYHIP,12,0.9436050448634757
15407,PHYKPL,6,0.7781301767644044
15408,PI4K2A,8,0.7606397787568967
15409,PIANP,1,0.9047625435527906
15410,PIBF1,10,0.9838359459531801
15411,PIF1,10,0.6260933090929368
15412,PIGA,0,0.7654427453130509
15413,PIGN,0,0.8736148861967262
15414,PIGR,0,0.9996410066754996
15415,PIGT,12,0.9896505190749919
15416,PIGX,12,0.9952551411549707
15417,PIH1D1,0,0.9998587977979255
15418,PIH1D2,0,0.9840665602192297
15419,PIK3C2B,9,0.7433296026924927
15420,PIK3C3,5,0.971563845154985
15421,PIK3CG,0,0.9999102506294415
15422,"PIK3R3,LOC110117498-PIK3R3",10,0.841418074409303
15423,PIK3R4,0,0.8026311028276181
15424,PIM3,0,0.6501899050795821
15425,PIMREG,0,0.48001479089524174
15426,"PINK1,PINK1-AS",1,0.975678810947182
15427,PIP4K2A,1,0.8582385191576589
15428,PIP4P2,1,0.9656689386158742
15429,PIPOX,0,0.999850532539487
15430,PITHD1,3,0.9962829041987814
15431,PITPNA,3,0.6886583249224871
15432,PITPNM1,12,0.4824978590215963
15433,PITRM1,1,0.9205703479849826
15434,PITX1,0,0.9992311754856718
15435,PITX2,10,0.9995271264012449
15436,PIWIL4,0,0.9997125248393123
15437,PJA1,1,0.982077398148504
15438,PJA2,1,0.9969099524196574
15439,PJVK,0,0.9988794306162642
15440,PKD1,3,0.9949098839377657
15441,PKD1L1,0,0.9994665391493301
15442,PKD1L3,0,0.984488839450405
15443,"PKD1P1,LOC102724993,PKD1P4-NPIPA8,PKD1P3-NPIPA1,NPIPA2,PKD1P6-NPIPP1,NPIPA3,NPIPA1,NPIPA8,NPIPA5,NPIPA7,PKD1P5-LOC105376752",1,0.9908303264811744
15444,PKD2,6,0.9998633713647385
15445,PKD2L1,0,0.9999033453226084
15446,PKDCC,8,0.7121060760530873
15447,PKDREJ,0,0.9998031983899511
15448,PKIA,1,0.9696693573396359
15449,PKIB,0,0.9996879932248747
15450,PKP4,1,0.9896575085006538
15451,PLA1A,0,0.9977814678577771
15452,PLA2G2F,1,0.9831966821150805
15453,PLA2G3,10,0.9985284032071281
15454,PLA2G4B,1,0.6092597019466505
15455,PLA2G4C,8,0.9994892192506877
15456,PLAC8,0,0.9997173900201197
15457,PLAG1,0,0.9997115120907741
15458,PLAGL2,0,0.9339369288218491
15459,PLAT,10,0.9951082462528437
15460,PLB1,0,0.517440342704501
15461,PLBD2,12,0.9983174333483645
15462,PLCB3,2,0.4935315501326514
15463,PLCD3,10,0.6420965630209603
15464,PLCE1,6,0.9999967194194057
15465,PLCG1,6,0.9952712788328119
15466,PLCG2,0,0.9928593260585142
15467,PLCXD2,0,0.9716053397450176
15468,PLD2,10,0.5056849851562464
15469,PLD3,9,0.6454285582828682
15470,PLD4,0,0.7996731683196024
15471,PLEKHA4,12,0.6930749835486453
15472,PLEKHA6,12,0.9993505053373368
15473,PLEKHD1,8,0.9883580443620339
15474,PLEKHF2,10,0.8567341920822661
15475,PLEKHH3,6,0.6059978915191611
15476,PLEKHJ1,10,0.9994969284578619
15477,PLEKHM2,1,0.5046596930413132
15478,PLEKHM3,12,0.535370759791503
15479,PLEKHN1,12,0.9053882893402544
15480,PLEKHO2,10,0.9956609528932258
15481,PLIN1,10,0.9223721164650057
15482,PLIN3,6,0.9998866963788674
15483,PLK3,9,0.9763972015845378
15484,PLP1,10,0.991967847139541
15485,PLPP3,6,0.9992823837636946
15486,PLPP4,12,0.9991104256365273
15487,PLPPR2,9,0.7387110609629937
15488,PLPPR4,1,0.9614050344340949
15489,PLRG1,4,0.7115683002461872
15490,PLSCR1,10,0.9932412043881407
15491,PLTP,10,0.6940597315739935
15492,PLXDC2,8,0.600157950663332
15493,PLXNB1,6,0.9999950027395152
15494,PLXND1,12,0.9964187956487223
15495,PM20D1,0,0.999434208089606
15496,PMEPA1,14,0.9365096036372942
15497,PML,0,0.9761770140493267
15498,PMP22,6,0.701548526932228
15499,PNCK,1,0.9980275168806145
15500,PNKP,0,0.995406359282142
15501,PNLIP,0,0.9998660779122732
15502,PNLIPRP1,0,0.9997865400643835
15503,PNLIPRP2,0,0.9924389196423353
15504,PNMA1,1,0.9553224093687586
15505,PNMA2,1,0.9966526866614331
15506,PNMA3,1,0.9351526478575123
15507,PNMA5,0,0.8277873269902432
15508,PNMA6F,0,0.9989103866498218
15509,PNMA8A,12,0.9992557777435884
15510,PNPLA1,0,0.9782135750574966
15511,PNPLA3,1,0.9057540823277719
15512,PNPLA5,0,0.9406324646185827
15513,PNPLA7,8,0.8518771023843065
15514,PNPLA8,1,0.9043707635995158
15515,PNRC1,5,0.5112654682518201
15516,"POC1B-GALNT4,GALNT4",0,0.9996924320171364
15517,PODNL1,0,0.9997551137441596
15518,PODXL,12,0.5344930238163075
15519,PODXL2,1,0.9755413536093251
15520,POF1B,0,0.9986372581479264
15521,POFUT1,0,0.5375960836491751
15522,POFUT2,10,0.8524109699584428
15523,POGLUT1,0,0.9934115085442784
15524,POGZ,3,0.9511272507085898
15525,POLA1,6,0.9740882223524154
15526,POLA2,6,0.9976141590450823
15527,POLD1,6,0.9990412393287663
15528,POLD4,0,0.890482724678615
15529,POLE2,10,0.9996207071122536
15530,POLM,0,0.9892325561032469
15531,POLN,0,0.9871561114809237
15532,POLR1A,0,0.9996204947165176
15533,POLR1B,8,0.999107321753907
15534,POLR1D,3,0.9334223026108429
15535,POLR2E,3,0.9714757347641608
15536,POLR2H,6,0.9960279911049057
15537,POLR2J,0,0.7591072465963289
15538,POLR2M,14,0.9996859287054893
15539,POLR3A,3,0.9342496963527535
15540,POLR3H,9,0.9592579717874773
15541,POLR3K,12,0.9483826297475058
15542,POMP,3,0.999904971659105
15543,POMT2,10,0.9962988107320796
15544,POP5,9,0.5858733254162558
15545,POPDC2,0,0.9998770854456206
15546,POPDC3,0,0.9900619613531557
15547,POSTN,0,0.9995942875837942
15548,POTEA,0,0.9921880907802662
15549,"POTEM,POTEG,POTEH",0,0.7071434512196613
15550,POU1F1,0,0.7663478561242939
15551,POU2F2,8,0.8983894688348754
15552,POU3F2,2,0.9334352248880826
15553,POU4F3,0,0.9555955297959613
15554,PPA1,4,0.8049034926163392
15555,PPA2,8,0.9944539873380697
15556,PPAN,0,0.8733280952773542
15557,PPARA,10,0.9940193146016941
15558,PPARD,0,0.9941264161863086
15559,PPBP,0,0.9998953988637771
15560,PPCDC,10,0.993570667434449
15561,PPFIA2,3,0.9999788800672256
15562,PPFIA3,9,0.9789973299481326
15563,PPFIA4,12,0.9849183963815514
15564,PPIA,3,0.9920907048223793
15565,"PPIAL4D,PPIAL4C,PPIAL4E,PPIAL4H,PPIAL4F",10,0.9311770012919478
15566,PPIC,0,0.9911805903949786
15567,PPID,9,0.8851674354559814
15568,PPIF,10,0.7692168385822437
15569,"PPIL2,YPEL1",3,0.5967209153960656
15570,"PPIP5K1P1-CATSPER2,CATSPER2",12,0.9711927675752967
15571,PPL,0,0.9969007872246383
15572,PPM1A,1,0.6059798274407876
15573,PPM1G,14,0.6349264296920728
15574,PPM1M,12,0.9995387358182047
15575,PPM1N,0,0.9938483289071429
15576,PPP1CC,5,0.9942581892343254
15577,PPP1R14C,3,0.4434630293080756
15578,PPP1R15B,9,0.8401064065285683
15579,PPP1R16A,12,0.9516212842735675
15580,PPP1R16B,8,0.9127613380496342
15581,PPP1R17,6,0.9997533895602011
15582,PPP1R1A,1,0.7030266908473226
15583,PPP1R26,13,0.9273414968912131
15584,PPP1R2C,0,0.9997504267921786
15585,PPP1R35,1,0.8313503218282988
15586,PPP1R3A,0,0.999693332230803
15587,PPP1R3B,0,0.9986173169165453
15588,PPP1R7,3,0.999629357428102
15589,PPP1R9B,1,0.9987804969730686
15590,PPP2CA,3,0.9997518212508336
15591,PPP2R1A,3,0.8363964286648473
15592,PPP2R2C,1,0.9355425455476919
15593,PPP2R5B,1,0.783933849027691
15594,PPP2R5D,3,0.9997249948152541
15595,PPP3CA,1,0.9032606969353639
15596,PPP3CB,1,0.9949640560294313
15597,PPP3R1,3,0.7291534881605087
15598,PPP4R4,0,0.9992707190705129
15599,PPP6R2,13,0.6723402270610392
15600,PRAM1,0,0.9950152536546121
15601,PRAMEF1,6,0.9979547499830623
15602,"PRAMEF10,PRAMEF33",0,0.9981442261877771
15603,PRAMEF2,0,0.9965070659253166
15604,"PRB1,PRB2",10,0.6635561580120957
15605,PRB4,0,0.9957690630973
15606,PRCD,0,0.9968873578460946
15607,PRDM10,12,0.9994742594584518
15608,PRDM12,0,0.9976586144409567
15609,PRDM14,0,0.9847292749017535
15610,PRDM16,6,0.9971129840058912
15611,PRDM2,3,0.9987770625185202
15612,"PRDM7,PRDM9",0,0.9989738886806494
15613,PRDX1,6,0.8126994609593838
15614,PRDX2,5,0.996796647126323
15615,PRDX3,5,0.9731313006616291
15616,PRDX5,3,0.6167901223629192
15617,PRELID1,2,0.8280640404919812
15618,PREPL,1,0.9988482660972351
15619,PREX2,2,0.9999998559604023
15620,PRG2,0,0.998576346869419
15621,PRICKLE2,1,0.9958568601324412
15622,PRKACB,1,0.9916428726683693
15623,PRKAG3,0,0.5842555218393235
15624,PRKAR1A,3,0.995766524649966
15625,PRKAR2B,1,0.9979134450306028
15626,PRKCE,1,0.6481670944885204
15627,PRKCH,0,0.9997747321084817
15628,PRKCQ,10,0.9223379485766522
15629,PRKDC,11,0.9816977918671976
15630,PRKRA,3,0.9999216184820449
15631,PRKRIP1,8,0.5728730124290428
15632,PRKX,10,0.7629227125415404
15633,PRM1,0,0.9978301697705744
15634,PRMT2,3,0.9991765552747044
15635,PRNP,1,0.7755179703928733
15636,PROB1,10,0.619124895489299
15637,PROC,0,0.9915971254734982
15638,PROCA1,0,0.9958518083714226
15639,PRODH2,10,0.8555435475417388
15640,PROM2,0,0.9979814357309721
15641,PROSER3,1,0.7333184347713889
15642,PRPF38A,6,0.9999443634976921
15643,PRPF39,9,0.6801310771685677
15644,PRPF40A,0,0.8395599165340645
15645,PRPF40B,12,0.7700573373927838
15646,PRPF6,5,0.9273692150462751
15647,PRPH2,0,0.9933113683822471
15648,PRPSAP2,1,0.9843206243761183
15649,PRR12,1,0.7042985908362971
15650,PRR22,10,0.9954678990483502
15651,PRR23A,0,0.993146771153833
15652,PRR27,0,0.9998915814436722
15653,PRR30,0,0.999424440587738
15654,PRR5L,0,0.9999025464411555
15655,PRR7,1,0.8180876511542967
15656,PRR9,10,0.9872037641896046
15657,PRRC1,4,0.9968287373803668
15658,PRRC2A,3,0.9961668305606641
15659,PRRG3,1,0.5117032431245457
15660,PRRT1B,0,0.9632881958214683
15661,PRSS41,0,0.9713797631617418
15662,PRSS50,12,0.9497713799001127
15663,PRSS54,0,0.9999135388938653
15664,PRSS57,12,0.9495225428249258
15665,PRUNE1,12,0.9773980406166045
15666,PRXL2C,0,0.8752978659251686
15667,PSD,1,0.9679133103182718
15668,PSD3,1,0.9894683891714948
15669,PSENEN,10,0.8686388657536412
15670,PSKH2,8,0.9276058093386119
15671,PSMA1,3,0.7920112748608505
15672,PSMA3,2,0.9973802751276469
15673,PSMA7,11,0.5032922814175835
15674,PSMB10,0,0.9997979772132032
15675,PSMB11,0,0.9987108826304667
15676,PSMB5,3,0.9998443494869215
15677,PSMB8,10,0.9953975830397487
15678,PSMC5,3,0.9994955116870305
15679,PSMC6,12,0.7918616833300122
15680,PSMD13,3,0.9988722272438234
15681,PSMD3,3,0.9981294969345701
15682,PSMG1,12,0.9912295599218973
15683,PSMG3,9,0.5120121444586424
15684,PSORS1C1,0,0.9988476573187524
15685,PSORS1C2,0,0.9816707684297942
15686,PSTK,0,0.9963584767772881
15687,PSTPIP1,0,0.9924919110254102
15688,PSTPIP2,0,0.9970089276466477
15689,PTCD3,0,0.754514002556193
15690,PTCHD3,10,0.9463682889709204
15691,PTCHD4,10,0.9630585231120944
15692,PTGDR2,0,0.9999246538690781
15693,PTGER1,10,0.9986674581556644
15694,"PTGER3,ZRANB2-AS1",10,0.6857997564109345
15695,PTGES2,12,0.9292116716393456
15696,PTGES3L,8,0.6783770582900862
15697,PTGFR,0,0.9998545686764224
15698,PTGIR,0,0.7350139137245575
15699,PTGS1,0,0.9926216659820856
15700,PTGS2,0,0.9998961152019079
15701,PTH1R,10,0.9983756243605084
15702,PTH2R,10,0.6810821121104627
15703,PTK2B,1,0.9346174162665652
15704,PTMA,5,0.8741812229470449
15705,PTMS,4,0.886185574295179
15706,PTN,6,0.9836814782597504
15707,PTP4A2,3,0.999954082645609
15708,PTP4A3,1,0.957243502082781
15709,PTPN14,0,0.9917765068100673
15710,PTPN18,12,0.9033030581214929
15711,PTPN20,0,0.5374098143002346
15712,PTPN21,10,0.9935454375068151
15713,PTPN3,0,0.98484552984428
15714,PTPN4,0,0.9998152646938618
15715,PTPN5,9,0.7948975429428075
15716,PTPRE,12,0.8685769816799227
15717,PTPRG,1,0.7501230923324973
15718,PTPRM,6,0.9153829672048354
15719,PTPRN,1,0.9954291858104394
15720,PTPRN2,9,0.8281739884671238
15721,PTPRQ,0,0.9993212316011248
15722,PTPRR,8,0.9992518227948801
15723,PTTG2,6,0.9999776446578613
15724,PTX3,0,0.9995287542738204
15725,PTX4,0,0.9056800908510798
15726,PURB,12,0.979023630492241
15727,PUS1,7,0.853418747745147
15728,PUS3,0,0.9982701946943244
15729,PUS7,7,0.9989296345026527
15730,PVALB,12,0.999072517104463
15731,PVR,12,0.9947681484611701
15732,PWP1,3,0.9999465023059532
15733,PXDC1,10,0.9628306307434819
15734,PXN,0,0.999683190661016
15735,PXT1,0,0.9999196950941249
15736,PYDC1,0,0.9996194013505183
15737,PYGO1,1,0.8979796928880461
15738,PYM1,12,0.7815663541244413
15739,PYROXD1,12,0.6298723577745597
15740,"PYURF,PIGY",3,0.9999305813812804
15741,PYY,0,0.9998868747388705
15742,QKI,6,0.9999992603188346
15743,QPCTL,0,0.9984224184578874
15744,QSER1,5,0.9846533136153771
15745,QTRT1,1,0.9830896476948561
15746,RAB10,3,0.9968771566474726
15747,RAB11A,3,0.9978052447135104
15748,RAB11FIP4,12,0.9903581920083078
15749,RAB13,10,0.9970708465031299
15750,RAB14,1,0.9833155913511352
15751,RAB15,1,0.6474793994764596
15752,RAB17,0,0.9943870551641367
15753,RAB1A,1,0.9718352297442628
15754,RAB23,1,0.6825552066919998
15755,RAB24,10,0.9978417855293267
15756,RAB25,0,0.6496973201434922
15757,RAB26,0,0.9972065831142143
15758,RAB27A,0,0.9250838431606225
15759,RAB2B,10,0.47971597682528133
15760,RAB30,1,0.7697082838897411
15761,RAB32,10,0.9974189126012634
15762,RAB33B,1,0.4959806234834607
15763,RAB35,9,0.8956483292186858
15764,RAB37,0,0.9995404275074109
15765,RAB39A,12,0.9666714196613613
15766,RAB39B,1,0.9644096499173802
15767,RAB3A,1,0.7771557206885276
15768,RAB3C,1,0.9287010207157226
15769,RAB3GAP1,3,0.9890218018805069
15770,RAB40B,1,0.9127889267324987
15771,RAB40C,1,0.9437489059274802
15772,RAB41,0,0.9996466244007428
15773,RAB4A,4,0.9921758137089549
15774,"RAB5B,SUOX",5,0.9266203193459019
15775,RAB5C,3,0.9999864972517193
15776,RAB6A,3,0.9962468044545282
15777,"RAB6B,SRPRB",1,0.9894561131149288
15778,"RAB6C,RAB6D",1,0.9975645724561211
15779,RAB7B,0,0.9999072290044118
15780,RAB9A,6,0.6959497875274917
15781,RAB9B,12,0.9920096150418137
15782,RABGEF1,12,0.9755503679364712
15783,RABGGTA,7,0.9565646555119593
15784,RABL3,0,0.9417748592793532
15785,RAC2,0,0.8882164268466645
15786,RACK1,5,0.9983299651451566
15787,RAD18,10,0.7509533022478668
15788,RAD54L,10,0.9835609458335862
15789,RAET1E,0,0.9966178822484519
15790,RAET1G,0,0.9151182514885191
15791,RAET1L,0,0.6742427773312808
15792,RAF1,3,0.9999370405417471
15793,RAI14,6,0.6734671644144927
15794,RALB,8,0.9829070147157903
15795,"RALGAPA1P1,RALGAPA1",12,0.9385417004886304
15796,RALGAPA2,11,0.9710979742535053
15797,RALYL,12,0.9999147933308764
15798,RANBP17,1,0.7697388890765954
15799,RANBP3,4,0.9734551344041208
15800,RAP1B,5,0.9518470110867001
15801,RAP1GAP2,12,0.996412022983937
15802,RAP1GDS1,3,0.9245171297984341
15803,RAPGEF1,1,0.9242761623460429
15804,RAPGEF2,1,0.9771085272505085
15805,RAPGEF4,12,0.8693364299968097
15806,RAPGEF5,12,0.9947983688074157
15807,RAPGEFL1,1,0.7286996664675142
15808,RAPH1,1,0.5436235829620543
15809,RARRES1,0,0.9982603068417644
15810,RARS2,5,0.7728362115392158
15811,"RASA4B,RASA4,RASA4DP",1,0.8844065933109919
15812,RASAL2,1,0.9992801788626646
15813,RASD2,0,0.9951797713174022
15814,RASGRF1,12,0.9972980264200912
15815,RASGRF2,8,0.9991527413351795
15816,RASGRP4,0,0.9951314130173923
15817,RASIP1,0,0.8698820855660548
15818,RASL10A,1,0.8533262612127228
15819,RASSF10,0,0.5641002258230886
15820,RASSF6,8,0.9541183066226208
15821,RASSF7,12,0.8786634918254693
15822,RASSF8,10,0.9977102708240987
15823,RAVER1,6,0.9999787558340437
15824,RB1,5,0.9005676385948576
15825,RB1CC1,3,0.8916456723093517
15826,RBBP8,10,0.5204223839810415
15827,RBBP9,2,0.7597063830518125
15828,RBCK1,5,0.9996838907975765
15829,"RBFOX2,RPL41,LOC107984974",4,0.9786412556448576
15830,RBKS,0,0.9988080316409861
15831,RBM11,8,0.9902915414018216
15832,"RBM14-RBM4,RBM4",3,0.9990753480340557
15833,RBM15,6,0.9999431546971106
15834,RBM17,6,0.8541463136016266
15835,RBM23,6,0.9546130370026098
15836,RBM24,1,0.9987982862178558
15837,RBM27,10,0.835100979858343
15838,RBM3,2,0.9995014590601506
15839,RBM39,6,0.9974021040080139
15840,RBM5,4,0.994289446568909
15841,RBM7,6,0.9997713079438518
15842,RBM8A,5,0.9999954026296364
15843,RBMXL2,12,0.9532075181440066
15844,"RBMY1B,RBMY1E,RBMY1F,RBMY1D,RBMY1A1,RBMY1J",0,0.9205493202957205
15845,RBP2,0,0.9998732273907749
15846,RBP4,8,0.6342263493638894
15847,RBP7,0,0.9978106732786689
15848,RC3H1,8,0.9869275291174011
15849,RC3H2,1,0.47127927247487944
15850,RCAN2,8,0.9977702873625109
15851,RCBTB1,12,0.9879586829722657
15852,RCC1,2,0.5070608967740363
15853,RCC2,5,0.9998317871001161
15854,RCOR2,6,0.9802950739656564
15855,RDH10,10,0.662269247896104
15856,RDH13,9,0.8616015960221616
15857,"RDH5,BLOC1S1-RDH5",6,0.9894730744139831
15858,RECK,6,0.9908323291639257
15859,RECQL4,10,0.9819648719332719
15860,REEP1,9,0.6620738845688445
15861,REEP2,1,0.8515606692849887
15862,REEP5,1,0.7255245052676887
15863,REG3A,10,0.7825624000069349
15864,RELA,6,0.9952416528376912
15865,RELL1,10,0.9782740646161916
15866,RELN,9,0.5519058246255795
15867,REP15,12,0.9694607527762114
15868,REPIN1,6,0.9120999077038446
15869,RET,0,0.9938510169199052
15870,RETREG2,3,0.9171676717756426
15871,REV3L,1,0.9969659688707249
15872,REX1BD,3,0.9085161802047924
15873,REXO1,10,0.9603735491288528
15874,RFC4,6,0.8504974085907004
15875,RFC5,2,0.6324542599192863
15876,RFK,1,0.9529889849927364
15877,"RFPL1S,RFPL1",0,0.9993854273495963
15878,RFPL2,0,0.9993864449502021
15879,RFTN1,0,0.9966958404945839
15880,RFWD3,2,0.5397121538748862
15881,RFX1,8,0.998899516666668
15882,RFX3,3,0.7638870252144996
15883,RFX7,13,0.5649437524514079
15884,RGCC,0,0.6282384551330513
15885,RGL3,0,0.9992018902164426
15886,RGMB,12,0.5121972867124746
15887,RGS1,10,0.7157826726510838
15888,RGS17,1,0.9983070618328002
15889,RGS18,1,0.9494584641088065
15890,RGS3,10,0.9995958192082678
15891,RGS5,0,0.9998716520552212
15892,RGS7BP,1,0.9827304327198706
15893,RHBDF2,0,0.9985197650809504
15894,RHCG,0,0.9263565767033414
15895,RHOB,9,0.6176335868070679
15896,RHOBTB2,1,0.8854268417226867
15897,RHOG,0,0.9996700555126388
15898,RHOJ,2,0.8541973379766299
15899,RHOU,9,0.9942531846618408
15900,RHOXF1,0,0.9892281876047296
15901,"RHOXF2B,RHOXF2",0,0.9994377482013157
15902,RHPN2,10,0.9992338581412523
15903,RIBC1,0,0.982509477315064
15904,RIBC2,0,0.9999269667772723
15905,RIDA,10,0.9825677934592127
15906,RIIAD1,0,0.9979875593019526
15907,RIMBP2,12,0.8916569453307441
15908,"RIMBP3,RIMBP3C,RIMBP3B",0,0.9979536881808602
15909,RIMKLB,3,0.9993162795324005
15910,RIMS1,1,0.6722193044655245
15911,RIMS2,8,0.9994272802589886
15912,RIMS3,9,0.8920545884700835
15913,RIPK1,10,0.8586817018590422
15914,RIPK2,0,0.9998660429152533
15915,RIPK3,0,0.9999140059668784
15916,RIPK4,0,0.9589040025966336
15917,RIPOR3,0,0.935759137882003
15918,RIT1,14,0.8231715103167961
15919,RLIM,1,0.9256191478751896
15920,"RLN2,RLN1",0,0.9862347172859619
15921,RLN3,0,0.9999427607116427
15922,RMND5A,4,0.9917089917565917
15923,RNASE12,0,0.9989315138287648
15924,RNASE4,10,0.9555171423048068
15925,RNASE7,0,0.994375767181009
15926,RNASEH2A,6,0.9019460110725298
15927,RNASEH2B,6,0.8515011630452575
15928,"RNASEK-C17orf49,RNASEK",3,0.9999645941458785
15929,RNASET2,8,0.9402663043640173
15930,RND1,1,0.9991079633626652
15931,RNF111,1,0.9932387571941858
15932,RNF112,12,0.9168389661554995
15933,RNF123,12,0.4801546658724724
15934,RNF130,3,0.9991887428613381
15935,RNF14,8,0.5115324794577514
15936,RNF145,1,0.9972022914139489
15937,RNF146,9,0.6977712108828665
15938,RNF151,0,0.9664325880237751
15939,RNF167,1,0.9944689240977821
15940,RNF169,6,0.845393206982833
15941,RNF17,0,0.9718696857070587
15942,RNF170,7,0.8243451614844396
15943,RNF175,8,0.5510586012385471
15944,RNF181,5,0.999270731668688
15945,RNF19A,3,0.6897586977587977
15946,RNF19B,1,0.9883065050751851
15947,RNF212,0,0.9427590227533234
15948,RNF215,9,0.5656928099417908
15949,"RNF219,OBI1",1,0.8650388205239924
15950,RNF227,0,0.9991257269574634
15951,RNF32,0,0.9218612910837232
15952,RNF39,0,0.9991116549279606
15953,RNF4,6,0.9910325455162413
15954,RNF40,3,0.8761280998051526
15955,RNF6,12,0.8114349902401701
15956,ROCK1,6,0.9999915934864395
15957,ROGDI,1,0.9572217989461321
15958,ROMO1,5,0.9999913276316829
15959,"ROPN1,ROPN1B",0,0.9997708777228995
15960,ROPN1L,0,0.9994040936879033
15961,ROR2,8,0.9963085162773847
15962,ROS1,0,0.9222690532438551
15963,RPA1,6,0.9997278646341361
15964,RPA3,0,0.9994307609105919
15965,RPAIN,10,0.5850403386261694
15966,RPAP3,12,0.9849285301846492
15967,RPE65,0,0.8713088940170367
15968,RPF1,0,0.7790840678341946
15969,RPF2,10,0.8130549497525945
15970,RPH3A,0,0.955811796345919
15971,RPL10A,4,0.9833290222512837
15972,RPL11,5,0.9999986031780617
15973,RPL13,4,0.9997123588340685
15974,RPL13A,4,0.8044378147014467
15975,RPL14,4,0.9999986094039683
15976,RPL15,4,0.9941143413205265
15977,RPL17,4,0.9578166066581894
15978,RPL18,4,0.9999580275881316
15979,RPL18A,4,0.9953800856895111
15980,RPL19,5,0.9830874371347341
15981,"RPL21,RPL21P28",5,0.9967639415643234
15982,RPL22,4,0.8701787138199167
15983,RPL23,4,0.929464631484329
15984,RPL24,5,0.8382530614258882
15985,RPL26,4,0.999998856108121
15986,RPL27,4,0.9999958298777977
15987,RPL28,4,0.9380813452260199
15988,RPL29,5,0.9392068047062064
15989,RPL30,5,0.9993169056242633
15990,RPL31,5,0.8953458239467668
15991,RPL34,5,0.9984115805190213
15992,RPL35,4,0.8845587367559783
15993,RPL35A,5,0.9956822713199406
15994,RPL36,4,0.9999669682182336
15995,RPL36AL,4,0.9999848196777597
15996,RPL37,5,0.9999517151034476
15997,RPL39,5,0.9999989861950529
15998,RPL3L,0,0.9993512406023213
15999,RPL4,4,0.9899687472230343
16000,RPL5,4,0.9986261448821147
16001,RPL6,5,0.7746314580317187
16002,RPL7A,4,0.9987148624080143
16003,RPL8,5,0.9998154258832785
16004,RPL9,4,0.9999981594085181
16005,RPLP0,4,0.9999695765573595
16006,RPLP2,5,0.9528562643951584
16007,RPP25L,10,0.9972590592219395
16008,RPRD1B,3,0.9504263330069194
16009,RPRD2,4,0.9864284205511424
16010,RPRML,12,0.9859667731508667
16011,"RPS10P7,RPS10,RPS10-NUDT3",5,0.9670679425275366
16012,RPS11,5,0.9837478557877861
16013,RPS12,5,0.9704363002132669
16014,RPS13,5,0.9995417252872071
16015,RPS14,4,0.7141390822837653
16016,RPS15,5,0.648025596454061
16017,RPS15A,5,0.9999919170348601
16018,RPS16,5,0.9999223328821248
16019,RPS17,4,0.999438896115361
16020,RPS19,4,0.9952974391317523
16021,RPS2,3,0.9946660123610923
16022,RPS20,5,0.9999996330462789
